ClientID,FirmSize,Industry,ContractTenureMonths,ProjectsCompleted,AverageProjectValue,SupportTickets,ClientSatisfactionScore,LastInteractionDays,MonthlyRecurringRevenue,Churn
47cbf5c6-d214-4678-baf5-ea8f4dd769ca,Enterprise (>1000),Healthcare,12,45,67835.2,2,2,146,15042.57,0
b8b4e618-76fe-4448-bafc-8a7f583f5eed,Enterprise (>1000),Healthcare,71,0,48788.96,11,3,363,6630.54,0
daa81b63-8948-428b-8682-ffbdd828ebf3,Enterprise (>1000),Healthcare,64,36,25553.82,13,1,77,4768.75,0
0e36450a-7efb-473f-abdb-3e3ea96585ab,Enterprise (>1000),Manufacturing,36,34,6175.91,9,3,115,10902.99,0
f90dae53-61d7-450e-9738-4c7ea6c104d9,Medium (50-250),Retail,71,23,22296.91,16,3,191,1850.78,0
2e1454d5-de5a-48ee-b2ee-57c9e526eb2f,Medium (50-250),Manufacturing,5,23,52076.35,19,2,319,16172.14,1
fce75880-2236-4c98-919a-c433e7321c0a,Small (<50),Tech,59,27,68888.19,5,4,70,2355.5,0
a268d471-1e82-4260-93dc-410a75fac182,Enterprise (>1000),Finance,70,19,12003.44,21,5,5,3125.02,0
56abe4d3-6fb2-4345-921c-0225cac8f119,Small (<50),Tech,48,23,62025.39,11,1,129,5640.91,0
a09a112a-569b-4bad-a09c-46954d380d53,Enterprise (>1000),Manufacturing,1,12,99465.59,13,5,348,1363.46,0
ee71fa62-d3f0-4bed-b1c9-aececbc0a341,Large (250+),Retail,18,20,31968.22,7,5,18,15570.65,0
397b5beb-98c9-4687-91b9-7588e804b5c8,Medium (50-250),Tech,20,21,76841.79,6,4,147,4360.7,0
fe0c749e-aa97-4b31-93f4-7f520b1217c3,Small (<50),Finance,39,14,49547.52,11,4,181,15483.38,0
a86b8c83-3aaf-4d5e-8dca-8bacd5b2ec04,Enterprise (>1000),Healthcare,70,25,91467.18,18,3,260,19876.57,0
7fd4ac66-fb03-4728-955f-566c0fe55fa8,Medium (50-250),Manufacturing,33,45,97511.59,23,1,98,13339.47,0
d83e1e37-ba59-4291-b0f4-6c3108b5e92e,Medium (50-250),Retail,8,32,33842.17,5,4,363,2188.69,0
83b33c32-7229-4855-abbd-6aed5c9e35cd,Enterprise (>1000),Retail,42,27,76596.74,14,5,277,9537.83,0
e2f48f09-4e03-4cea-9ca2-0b5e8d0db443,Small (<50),Finance,54,31,24268.32,6,5,165,11984.84,0
d894d1e7-d0e7-43d4-8e74-d8341cafff53,Large (250+),Tech,15,21,12293.46,2,2,303,2144.46,0
b6518b7a-93eb-4b31-a380-65d40ec027da,Large (250+),Tech,49,28,30180.65,4,2,148,10111.55,0
9a25d572-6c97-4589-aa64-e666630b6d85,Small (<50),Finance,49,1,31176.73,11,5,18,10399.97,0
c87ac133-0f77-484f-a885-ec1c80950a6a,Medium (50-250),Finance,24,29,93531.79,2,5,44,11938.38,0
7eb1f4e3-da6e-41bc-b2ff-a3dc7f26ab6e,Enterprise (>1000),Retail,47,0,91458.02,24,1,330,13415.95,1
05891b9d-1cec-4258-9b6b-0c481f9d0e50,Small (<50),Tech,40,40,39879.6,8,1,54,6303.49,0
7a7605b1-4ed5-4625-9042-f711998fb1ac,Medium (50-250),Retail,42,1,76096.53,15,5,248,18630.25,1
92727c87-e256-4686-9ee3-c97a4226d984,Large (250+),Healthcare,7,26,15655.58,13,4,319,16641.04,0
00e42009-f545-4659-b682-c25e5e61ac07,Large (250+),Finance,25,33,19658.25,24,2,42,7103.32,0
542db7a1-ed3c-4f04-bc7d-f798fba92381,Medium (50-250),Manufacturing,32,31,48970.12,10,5,79,16205.6,0
c805ee0e-3ca4-4150-89bb-8918815856db,Large (250+),Retail,59,11,35188.11,5,5,35,12428.5,0
74f32f98-d9e9-4feb-97cb-9737a141ee8d,Enterprise (>1000),Manufacturing,56,22,33976.05,15,1,242,10743.99,1
6f1c700c-4dbe-48fc-a992-2187299d2659,Medium (50-250),Tech,66,18,49575.9,5,3,296,6303.69,0
8692955d-f129-4719-afe8-4825d43c15be,Medium (50-250),Finance,23,13,33874.59,1,3,241,6874.95,0
252639e4-cfdd-44ea-a12d-9ef289105230,Enterprise (>1000),Tech,28,31,37826.92,19,3,241,18456.32,0
ea59d09a-35fb-4903-9e11-471ee2f536f9,Enterprise (>1000),Tech,7,18,12141.75,16,1,45,14851.22,0
ad715f61-08ae-4181-87ed-6284e838bf84,Enterprise (>1000),Healthcare,65,28,70392.82,1,2,323,14688.64,0
f9f9949b-f97a-495a-a1d9-067500b499cd,Small (<50),Retail,21,21,45040.9,21,4,113,8764.03,0
9ad911d4-fa8e-49d0-bf03-bd0f31d3f0b7,Medium (50-250),Tech,50,2,34237.52,10,1,339,14355.7,1
9214e228-1cf6-45d7-ac44-32cc9a52f14e,Enterprise (>1000),Manufacturing,46,34,75216.2,6,2,116,11897.14,0
6f36604d-358e-460f-81c9-5dc50087efad,Enterprise (>1000),Finance,46,26,80871.8,17,5,245,17698.63,0
5c34369b-48af-494b-9e7c-db89c59bbb64,Medium (50-250),Finance,51,11,87903.12,14,3,59,8708.0,0
3719a25c-9e9b-483c-88a7-b258f9d1e5aa,Large (250+),Manufacturing,63,40,91994.02,24,1,149,8882.91,0
090439da-bf0c-46e4-a165-1859f7ecbf01,Enterprise (>1000),Retail,39,3,71377.49,22,1,223,5224.06,1
cd3c8bdf-6315-4f92-a897-6720df527254,Large (250+),Finance,36,6,62813.45,22,2,3,2654.61,0
b7d50123-cc64-4fad-85c8-4856fba63093,Small (<50),Manufacturing,59,20,54491.52,22,1,355,14832.37,1
79a2def3-d730-4f58-ad72-f55007cd9489,Medium (50-250),Healthcare,69,24,95527.35,2,5,198,17012.98,0
38c6d613-d10b-41c7-9e9c-89e8a86095b0,Medium (50-250),Healthcare,28,17,16113.54,11,1,350,11158.3,1
c0e8aa06-cc52-4d8c-bbc6-82f9f2832574,Medium (50-250),Finance,16,26,24326.85,20,3,362,16757.12,1
87d84a30-befb-46e5-af78-4f44f3b41031,Large (250+),Tech,32,31,17497.67,20,3,30,6797.12,0
cae8be91-d993-43b6-bc05-a4ad0c4e17f3,Medium (50-250),Retail,66,17,91283.67,1,1,163,12845.16,0
b1c1a57a-174e-4084-a79e-1a3fa5123d9f,Enterprise (>1000),Healthcare,31,43,35793.53,13,5,292,15968.7,0
d2cd63f9-29c1-4595-a904-e54417d6af87,Large (250+),Tech,12,44,23392.92,3,4,89,9612.46,0
b116880f-e817-41a2-a468-e48e1d287006,Medium (50-250),Retail,46,25,68129.93,20,1,19,7941.15,0
8e703d4e-4484-46e4-86ad-4755fab805ed,Medium (50-250),Tech,30,31,92278.61,10,2,19,11015.54,0
3aaa3772-dc84-4aaa-b6b3-9008c1ae15b7,Enterprise (>1000),Healthcare,30,15,71631.88,5,3,285,3884.74,0
402b29fe-813e-4efd-8569-2304d527ce54,Medium (50-250),Healthcare,12,27,87412.25,6,4,255,7986.56,0
5b814248-b147-4b8c-9b5a-fa46fd145d6f,Small (<50),Manufacturing,66,13,85621.5,20,5,173,16640.74,0
6f27e7a3-bc35-4b10-ac69-d5ac530f765a,Medium (50-250),Retail,56,20,28228.46,7,1,27,16634.14,0
ca1b5730-b438-4a9a-8b0e-366f7dd558d8,Medium (50-250),Healthcare,21,12,12544.99,22,2,12,19300.32,0
91c21b1d-c9dc-47e0-9cf0-1da8eec809e1,Small (<50),Finance,8,19,22950.61,16,4,141,4395.19,0
692ec205-eef5-4059-8cba-4a92ca122e98,Large (250+),Retail,2,42,8808.6,21,2,224,7674.2,0
2b67b0b5-419b-482c-a881-c3c3f32790ce,Large (250+),Finance,35,40,71684.07,9,5,116,14470.57,0
0f0eb2a2-112f-465d-baa9-4f26a0ab95f9,Large (250+),Healthcare,48,44,66299.23,8,3,34,11857.9,0
bf173b18-c64e-4022-a3a1-078537313924,Large (250+),Manufacturing,56,39,51021.67,13,2,232,2257.6,0
19b95526-f09e-43f0-87e6-efa2513b609c,Enterprise (>1000),Manufacturing,71,38,62392.83,5,2,108,8857.0,0
99d268c1-0f78-4e27-9554-4dfd64fa91ed,Medium (50-250),Retail,54,3,94052.26,16,1,8,18086.9,0
e6886d24-9def-4220-b56f-4118f1a90460,Enterprise (>1000),Tech,23,47,74147.46,4,5,287,4796.93,0
cc8f6c39-6415-435e-81d0-4b7061d6afd8,Small (<50),Finance,2,33,40935.29,2,5,334,15818.21,0
9ddfbdc9-92f2-46c1-bff6-e26f3178a5d8,Small (<50),Finance,27,48,12363.99,23,2,242,6181.78,0
f88ecc48-0831-4769-963b-25de68fd29bb,Small (<50),Manufacturing,25,7,43169.16,5,1,112,16511.72,0
c06573f0-f5a4-4d81-9e53-c35b676a9b8d,Large (250+),Tech,43,41,16501.51,4,3,191,5557.69,0
1d073542-0e5b-47d5-aa00-e2d0d3cac03f,Enterprise (>1000),Retail,24,12,96856.3,17,3,153,11547.86,0
1053b390-282d-47a9-8f14-788896b18527,Enterprise (>1000),Tech,13,9,24039.7,2,4,149,4247.29,0
d0fa0aa6-2116-4645-ab2e-10fed08099e5,Small (<50),Finance,15,32,32802.82,16,1,156,3406.57,0
572bedc3-9ab3-41b9-8283-db6503db16ae,Large (250+),Retail,11,45,68622.35,22,4,341,12223.83,0
6f9e117d-cd35-40c6-ac0d-817c4efc237b,Small (<50),Manufacturing,53,29,32833.73,5,5,247,8238.37,0
d21e9f5d-0378-48c4-8c21-891863ba7d57,Medium (50-250),Tech,6,26,78381.55,0,2,102,17379.74,0
364501e2-32fb-4507-a6d6-289fb2d21cee,Small (<50),Retail,45,44,12093.32,23,4,210,10936.5,0
f182bd38-d371-43ec-bfc5-232a6b561b55,Enterprise (>1000),Tech,51,7,50448.43,0,4,163,10654.8,0
20d49483-380a-4803-a46c-3cc0f0290526,Medium (50-250),Retail,9,40,57032.51,6,3,227,3442.16,0
21c113b6-eb96-4c9e-b522-57428d5b7a08,Small (<50),Healthcare,64,41,42903.68,1,1,145,13388.08,0
aecf62fc-a873-498d-89f8-d0b32798e9ab,Large (250+),Manufacturing,48,28,38816.46,20,2,268,9601.19,1
a6f85ec5-3309-442d-98f6-1225833934d6,Small (<50),Retail,48,11,74601.98,1,4,191,12128.7,0
aca2a41c-680a-48e7-a847-8e02e3459b4f,Medium (50-250),Finance,22,38,64231.32,11,2,176,8658.6,0
a87781d6-e44d-492c-8fc3-96bf200fadf1,Medium (50-250),Manufacturing,39,30,33097.05,8,2,66,8259.72,0
3dfd5bcf-66b7-4cb4-aa29-3bb0dfc67a23,Large (250+),Retail,47,24,89871.53,21,4,46,1388.63,0
255f1697-610e-415a-870d-3589ad42442c,Small (<50),Healthcare,68,47,88152.46,10,5,186,6277.82,0
49a40a3e-af0a-4ece-85c4-bea7b10d261d,Medium (50-250),Retail,8,20,31186.87,11,4,214,3520.51,0
5bc290f5-f0ef-46c1-80c8-436c8bab893b,Large (250+),Manufacturing,1,44,88904.36,8,1,155,19488.84,0
767b0542-f1f4-46ee-a71b-1b9ce83f941e,Small (<50),Retail,50,15,77108.3,7,1,46,4463.48,0
8dce3788-57a9-44a0-b1b3-69e94dac9602,Enterprise (>1000),Retail,10,15,35544.79,17,4,283,5333.91,1
16038217-76bc-4fba-95be-c51a49ae680f,Medium (50-250),Retail,48,2,25550.7,0,1,148,10320.13,0
50105e95-3477-49c3-b2a7-c5de9af31139,Large (250+),Manufacturing,10,0,11181.13,5,2,7,14043.89,0
1791cbfa-1e1a-44dd-a4b0-95957aa96e1c,Small (<50),Manufacturing,11,38,67010.48,24,3,176,19685.69,0
183f6b31-8e69-49a7-92fb-3bb1df5f55f8,Medium (50-250),Healthcare,26,34,88678.88,19,5,258,2033.45,0
df3041c3-b076-4b96-8211-e2c2ee8d325c,Medium (50-250),Healthcare,42,1,72562.56,22,4,148,11403.9,0
e9f5ed5d-8472-4c7d-a657-dcb124478438,Enterprise (>1000),Retail,31,31,26154.64,24,2,203,9009.6,0
3571d434-ce1d-405a-840f-702d1402b049,Medium (50-250),Healthcare,16,2,33571.57,23,4,329,4371.84,1
8a28fb49-b6a3-406b-afc2-8f0b42538dd4,Small (<50),Tech,57,32,63851.12,9,4,120,15098.38,0
d9f0e4f3-d173-42c0-8f37-8b34ab30dfd9,Enterprise (>1000),Retail,49,49,39248.68,15,2,343,11956.09,0
879e7ffe-ce72-42ce-b608-cf5d80ec05dd,Large (250+),Healthcare,13,29,72802.84,16,4,312,17089.86,1
efbd987d-6b4d-432a-a2ba-1d3a278e59e3,Small (<50),Tech,64,19,97878.09,22,5,51,3007.99,0
2e556f28-284b-4a81-a510-07c4a61d33f0,Enterprise (>1000),Healthcare,36,34,69204.81,6,1,284,15923.66,0
0a87da32-535c-43d0-b71e-057b452f2fc2,Enterprise (>1000),Healthcare,7,45,79218.96,23,1,109,18083.08,0
f40bc2ba-e1df-4736-a983-99353d51d0fb,Medium (50-250),Manufacturing,3,28,24352.51,21,1,330,5298.93,1
5906517a-9db6-49c2-bce0-1eb267d72f84,Enterprise (>1000),Finance,27,13,55778.32,7,5,181,2865.27,0
9bdde938-66eb-4a8e-999f-815654a99b9e,Large (250+),Finance,47,30,25195.2,1,5,299,11315.76,0
18003b92-ce14-4b86-a301-a77127c1f0b7,Small (<50),Healthcare,45,25,69300.85,21,3,143,19316.81,0
cccce6a3-9ddd-4073-bbec-3d9fb7a0a039,Large (250+),Healthcare,69,45,71557.72,6,3,200,5824.15,0
7f6a6d5a-0483-4092-a9b4-c5ad059984ee,Small (<50),Healthcare,66,20,77075.03,20,2,153,19040.36,0
2ad7724a-3b50-4f8c-9e1b-4f046229163c,Large (250+),Tech,61,13,85956.52,16,1,318,18443.22,1
9b062402-d533-4eb0-99e2-1e62516a0d8c,Large (250+),Retail,63,3,79514.61,19,2,289,10245.55,1
3536adae-1b3a-411f-923f-859370f4fa26,Enterprise (>1000),Tech,44,7,84262.31,5,3,220,2574.04,0
09a5b5a2-0ba2-4b5b-b1d4-03ec2e9ac3cb,Medium (50-250),Retail,19,40,32499.28,5,2,251,5816.07,0
ba78979d-6f92-4540-b2bc-1c261960ac54,Enterprise (>1000),Healthcare,39,12,30268.29,4,1,288,12288.84,1
718fda1b-73de-4b5d-b7ad-b70f2f3bb277,Large (250+),Finance,21,30,83695.69,24,5,185,19600.77,0
ea5e9c0c-2a60-4c81-9a53-d4cdeccea9ef,Enterprise (>1000),Retail,7,48,90575.6,4,3,350,8711.92,0
8ebbea8d-1f79-495e-951d-4fd01b89a711,Medium (50-250),Tech,9,14,27296.42,1,4,72,14423.16,0
f2dc9b16-a0a5-4a30-9b4b-65e51673c1de,Small (<50),Finance,46,32,23780.97,13,4,43,12046.71,0
a64fd2e4-36dc-4c42-87a4-bb845d9d4adc,Medium (50-250),Finance,10,30,10481.51,23,2,246,9066.88,1
cab1543d-71d9-4658-8086-3bffec012e75,Medium (50-250),Manufacturing,30,29,21508.94,11,2,17,6530.77,0
b794decd-2825-487d-b352-26b79ba79593,Small (<50),Manufacturing,2,9,85331.77,0,5,349,3250.22,1
8b553f12-c375-431c-b134-406f78a05bfc,Enterprise (>1000),Tech,30,39,90150.33,0,1,79,12643.63,0
2fd3e8ea-a279-4689-927c-4e87b953e016,Large (250+),Healthcare,14,31,7247.89,20,2,187,12025.69,0
d7999b3e-b5db-465b-b67e-9ade0620faa9,Small (<50),Finance,13,45,86752.23,9,5,237,15639.14,0
37cde552-ea6e-4fc3-888d-cf545c3689b1,Small (<50),Finance,54,22,9805.54,10,2,40,15067.43,0
1506f538-5406-45b5-9794-0bff097d05a6,Small (<50),Retail,37,4,95805.01,12,4,291,18786.52,1
55e62c5f-bb4e-4476-b879-f3d4e450dad6,Enterprise (>1000),Finance,62,8,14022.08,8,4,144,16458.44,0
f2f30e9d-1baf-4beb-af5c-ed763ad39f1b,Medium (50-250),Finance,32,21,81004.34,21,4,134,1407.34,0
13125172-e1ab-442a-be1f-70c6f6d498a4,Small (<50),Tech,48,29,20937.57,13,4,292,17605.29,0
40899080-1ed5-4b5a-8f49-cb75a805ab8c,Large (250+),Retail,27,20,21205.28,12,3,283,1929.85,0
bbc51f13-2b12-4bf1-ab8f-4ee0aa695b65,Medium (50-250),Finance,6,36,17014.69,22,4,195,13726.69,0
069bbe86-a036-4ec2-a86d-bbe2fb5d9372,Enterprise (>1000),Manufacturing,21,31,52926.25,15,5,63,10724.63,0
f86d1436-2f62-4c76-bd3b-598644d67dac,Medium (50-250),Retail,19,3,51465.11,21,5,120,17505.24,0
b582d180-48d2-455d-abec-07755d86351f,Medium (50-250),Healthcare,54,21,84475.9,5,1,358,12693.27,1
2bfe1f30-c5cb-48ad-b0eb-7fb48849d431,Small (<50),Manufacturing,62,5,90512.52,13,2,285,16611.12,1
6ddbd9b0-0c9b-43fb-954c-c0334ea69064,Large (250+),Healthcare,55,41,20891.74,16,4,72,5029.96,0
6d5a05bc-4ea5-4dd7-a6e0-ff0c9af0f618,Medium (50-250),Manufacturing,10,23,9260.06,10,2,275,2064.64,0
a32f378d-b999-4089-9f2f-514a9a7aa58e,Enterprise (>1000),Retail,25,24,98275.09,0,3,19,18921.73,0
6bca63d9-b688-4c28-a619-626203b94e01,Small (<50),Retail,27,17,12999.78,10,2,206,2583.59,0
abc8c8b1-0b59-49f8-94bf-45be9d13d0f6,Medium (50-250),Healthcare,5,46,73793.31,17,3,277,2043.78,1
e964da7d-4bf1-412e-9ac3-9904d4c602c8,Medium (50-250),Retail,5,41,73734.89,7,4,292,19531.69,0
c2659aac-2a7f-430a-8591-4eb678cfdfbf,Small (<50),Finance,58,31,76955.98,2,2,147,1972.28,0
290f79a9-f9e5-49a7-a61f-86ee767e806b,Enterprise (>1000),Finance,20,24,68002.39,4,3,339,3437.38,0
f072f383-969d-4c8c-824f-c6ac6a790f57,Large (250+),Healthcare,17,48,24352.87,9,3,71,8403.11,0
edb12e27-04b1-48b5-bff7-c8bd26ec4a52,Large (250+),Healthcare,34,20,64683.31,17,4,217,19521.02,0
ae4d3ca9-79b7-4b10-aff8-e9a500eddb1e,Enterprise (>1000),Tech,15,13,99131.06,0,5,116,9821.11,0
421eacd9-5c1f-4038-b10e-5e1866d16f3b,Enterprise (>1000),Finance,61,41,8477.44,20,3,76,4837.56,0
7b9db191-2f1a-4fb6-a685-960b864ad255,Medium (50-250),Manufacturing,15,37,31578.99,20,1,336,11575.49,1
3db9f48f-98c7-46d9-bb29-4fc48412cdcf,Large (250+),Healthcare,24,6,13636.15,15,2,245,14742.35,0
3edcb994-b00a-4136-abaf-9cfbc86cc983,Enterprise (>1000),Healthcare,48,10,54945.61,12,1,194,10918.01,0
1804f371-8745-40da-a849-30121c4e3ad8,Small (<50),Tech,12,28,35466.67,2,2,329,16245.46,0
18f7f684-45ae-4f74-8801-9c525889520a,Large (250+),Tech,21,23,85899.88,0,4,161,8604.68,0
90366284-dfc9-434b-9d83-28c9d36ab2b2,Small (<50),Retail,35,14,95200.53,7,1,83,10122.16,0
7758faf7-6158-42be-a1c2-d32be25a6577,Medium (50-250),Manufacturing,23,38,66297.7,1,5,36,9191.17,0
f4043dc4-0cee-416b-af0e-fdde8502e707,Small (<50),Retail,24,3,18842.11,1,2,102,3880.49,0
b9f8bb07-7643-4407-a552-79f231cb8528,Large (250+),Finance,29,48,79633.82,10,4,178,16154.55,0
c773fd2d-5059-405c-a76d-94b7d499cc29,Enterprise (>1000),Healthcare,16,43,78811.68,11,5,1,17587.59,0
dc80caa2-67c0-4338-bcd5-f7f774d46ac1,Enterprise (>1000),Retail,33,48,34267.02,22,5,124,15795.64,0
0f5c436e-cbb4-45bd-8364-312ff2fe5871,Small (<50),Manufacturing,41,29,85387.69,20,4,244,5082.77,0
e2b4dcbf-0865-4809-bdb3-c46beb438808,Enterprise (>1000),Healthcare,12,38,58759.45,22,4,156,1270.79,0
08b544ef-cba9-415a-8e65-e3ecaf31e841,Enterprise (>1000),Manufacturing,8,4,90890.5,7,3,263,19634.88,1
ed5603cb-c88d-4bf9-9c2d-f218414960e1,Large (250+),Finance,61,39,41667.29,17,3,115,1913.86,0
7b2461b9-2785-4cfb-90ea-ad0ddd682848,Medium (50-250),Finance,54,26,15106.46,24,3,10,12005.66,0
9d0b56cf-5f6e-4cfc-9542-32fa80451d57,Enterprise (>1000),Manufacturing,71,36,31483.48,13,3,245,9290.68,0
251aa680-6ca2-4f0d-8419-175fdd0dfabf,Small (<50),Finance,57,16,39459.34,8,1,273,1807.07,0
5b52c9b3-f93b-4401-a33c-76b8919ce87e,Large (250+),Manufacturing,28,12,12384.26,1,3,0,8969.82,0
66f5c286-20aa-4daa-9501-6a9927e29524,Medium (50-250),Healthcare,26,37,24658.36,12,3,91,5000.27,0
ad33735d-c991-4274-a9ed-69d48dc80f52,Large (250+),Finance,15,39,29465.37,22,5,258,13636.95,0
06662809-3f3f-4fe2-9163-8b0a6abeffa4,Large (250+),Manufacturing,13,20,86990.89,16,5,3,18796.99,0
a803cf2d-aa8b-4f2c-a970-bf55ef7198e3,Small (<50),Finance,63,5,94745.67,23,2,271,19696.58,1
530b383a-d249-45d1-a489-bb721cd7e2e1,Small (<50),Tech,61,16,62284.54,4,4,251,2383.91,0
a8ee445b-6881-410d-851e-1c6711515aff,Enterprise (>1000),Healthcare,18,33,22203.62,5,1,155,16079.77,0
b827047a-b778-40aa-8a11-c332f6d5576d,Enterprise (>1000),Tech,30,49,47670.9,8,4,31,7799.06,0
7705ecf6-50dc-4bce-b015-c8f9241c8d62,Small (<50),Retail,11,49,22778.28,4,2,43,12972.1,0
b322ae8f-c541-40d9-80f8-0dd8ad6b6df9,Medium (50-250),Tech,33,27,14087.04,13,3,54,3475.15,0
53da1fa9-3e36-4e0d-8ff3-8d2cd9ec12c5,Small (<50),Manufacturing,41,0,59589.56,17,1,140,9732.95,0
1ebe1032-25f7-4ad1-8e11-3ffc84e37159,Small (<50),Manufacturing,15,17,75030.61,5,3,0,9276.95,0
5ef201fb-bc00-4cfe-a7e7-3f8d81a2011c,Small (<50),Tech,60,25,70030.42,16,4,225,15340.23,0
7e6dcd8b-c06e-49bb-9bb3-0f7e2e263d93,Enterprise (>1000),Finance,63,14,82177.82,17,1,177,12820.34,0
f2265d8f-0fe7-4511-816f-e43d24a007b0,Medium (50-250),Retail,24,31,17802.62,13,5,73,4862.42,0
888eb959-1f21-4d86-b9ad-438e58f7b8bc,Small (<50),Finance,27,17,11209.27,22,3,205,15744.29,0
4a0a8d74-84ad-440e-b32c-9f13caa1d577,Medium (50-250),Tech,35,19,46298.4,16,3,160,6062.2,0
b3de3940-f6ef-4493-8bbe-57df60120c61,Enterprise (>1000),Retail,47,34,46572.91,14,1,294,16938.91,0
ddd14994-dd3f-42f5-b537-a04436143dcc,Small (<50),Healthcare,19,1,15469.34,22,1,316,12916.59,1
03f6868b-c592-4c82-90f3-92407ef9846d,Small (<50),Retail,61,2,97900.04,9,3,340,12425.72,0
091bcd1d-21da-4d92-ae79-8f5621ec6251,Small (<50),Retail,19,45,93189.6,8,5,124,3641.6,0
9b534b33-6ee2-4b76-b85b-eeb9fcfd47e0,Large (250+),Healthcare,19,23,12321.18,4,1,278,17421.36,1
6dc093ef-2f00-4c1e-a6c0-49ecd999cb03,Enterprise (>1000),Retail,54,46,71084.45,13,5,242,9506.24,0
e9a7c0d2-48a1-4c1e-b7ed-1dfa6cff5dda,Large (250+),Tech,65,11,68408.43,0,2,137,10761.93,0
2055dd67-877a-4ff5-a62a-215a4bc805be,Small (<50),Manufacturing,66,16,20414.91,0,4,186,17347.06,0
b401efd3-ec37-40b3-8cea-f04f685fc3e6,Enterprise (>1000),Tech,17,7,33764.55,14,3,334,6798.47,1
45957c09-9209-4d7f-b368-dacee7ca10f4,Enterprise (>1000),Healthcare,19,28,89026.24,23,2,248,14005.04,1
6e1dd44e-a868-4ea4-aa97-884819042b86,Large (250+),Manufacturing,32,25,5862.33,17,4,42,10447.61,0
37ba1838-e649-4d6e-8a06-e50a11ed8b61,Enterprise (>1000),Healthcare,30,43,14295.13,16,3,311,10125.44,0
5c014927-ba16-4c03-aa52-a58462b4bd37,Small (<50),Healthcare,62,15,96384.67,8,1,295,1332.18,1
e72b835e-403a-4927-9ad2-f7c749503a3b,Small (<50),Manufacturing,71,33,77050.16,10,3,103,8773.64,0
2164425d-cc12-420a-bae2-dedb21cf79d3,Medium (50-250),Healthcare,67,15,91403.75,9,4,339,1051.03,0
e3cebbbf-6e17-47e5-ba2c-580aafeee906,Medium (50-250),Healthcare,10,33,86770.83,24,4,37,13914.54,0
38fc5d3f-fee5-4dc4-9207-be36cb51b2c4,Medium (50-250),Finance,18,7,28273.95,9,3,340,17109.01,1
eb6c6c66-0e0d-46cb-a557-709863e8c201,Small (<50),Healthcare,2,7,69629.97,12,4,277,4249.99,0
6051b960-4f77-48cf-b022-9d69b04d8c2a,Small (<50),Retail,24,28,85456.63,16,5,152,2825.53,0
841303cb-3520-4c92-98bd-34347bca9f55,Large (250+),Healthcare,10,49,75157.45,21,5,88,14451.52,0
8c3476ec-5a1e-41a3-bdaf-8413a3b98cb1,Small (<50),Tech,24,45,68489.13,24,2,255,6242.56,0
8bd5e342-c806-4f75-812b-12513bd65a63,Small (<50),Tech,12,4,57163.08,20,1,115,1996.59,1
cf7fc1b9-b004-48eb-99a0-4938259c021b,Small (<50),Retail,53,5,44797.67,20,2,96,13419.97,0
976997fb-153b-4aaa-a8b5-75aeecc5c29a,Medium (50-250),Healthcare,60,24,65065.26,21,3,185,10203.65,0
63c34f9d-8575-4912-85c9-eaf487069113,Enterprise (>1000),Finance,37,34,20509.22,20,4,356,3087.37,0
80870968-4067-47cc-b112-fc157de5d3fa,Small (<50),Finance,60,17,82013.78,8,5,342,2140.22,0
bd971baa-e82e-4412-84f5-658033adc90f,Medium (50-250),Healthcare,62,23,38119.68,8,2,303,4516.52,0
f56ef874-ffdd-4192-ae6e-7c6eb74195ab,Large (250+),Tech,17,10,44643.45,8,4,50,11378.87,0
e5d0c6a6-26fa-4f65-bd19-76772eac8916,Enterprise (>1000),Healthcare,29,45,44571.39,19,4,56,7402.89,0
50f0286a-6273-4f44-9667-3c2e4fb26af0,Enterprise (>1000),Manufacturing,55,45,44415.47,3,3,278,19511.33,0
26ddcf67-e506-4fc4-88eb-59aad0be531b,Medium (50-250),Manufacturing,27,6,39408.48,0,5,253,4649.05,0
d1ec6e66-360c-4b60-80cf-a7fa28cc5940,Large (250+),Tech,70,11,55439.8,19,1,286,6399.18,0
69e7a0f0-de6d-49a6-80ec-28b1af0d1602,Enterprise (>1000),Tech,9,1,40357.75,8,3,76,18531.73,0
da2b7391-d8a7-4e7e-b25a-aa7dab9672cd,Small (<50),Finance,60,6,66017.48,12,4,231,5548.25,0
723d8062-62ac-488f-84c5-dacdf8369c72,Small (<50),Healthcare,48,1,85160.03,23,4,27,12279.73,0
f17e3bd1-9215-47fe-9ceb-a8018a8fc659,Small (<50),Retail,9,39,38292.88,9,4,58,2738.5,0
098e46d1-ae70-4c2c-aca9-13218dee209e,Large (250+),Healthcare,54,2,87680.92,0,2,216,18541.64,0
7bfe7310-0ae0-446c-9d92-251c8c60348b,Large (250+),Manufacturing,34,27,28493.64,22,1,29,9162.67,0
130480f1-4455-4a82-b4d4-44ae545dc3a0,Small (<50),Tech,49,21,95864.7,4,1,133,4518.22,0
f369371c-68a8-4b66-8491-5b6cc8fb6fcf,Enterprise (>1000),Tech,71,35,76751.58,18,2,114,17525.36,0
6a926672-f054-4d36-8e67-603b64cf3bc6,Large (250+),Retail,9,7,79891.75,10,3,246,4403.46,0
5487c1c3-d35a-4a7b-be4e-ee6dcea3bb71,Large (250+),Tech,19,18,92194.46,7,4,263,8315.15,0
85f6b09d-fd03-43ed-831f-266caa74fd1a,Small (<50),Healthcare,46,42,47282.0,14,2,5,11484.44,0
